batchId,duration,messages,bytes,messagesThroughput,bytesThroughput,latency0Ms,latency1Ms,numberOfPartitions,consumerFetchMinBytes,consumerFetchMaxWaitMs,consumerMaxPollRecords,messageSize
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1034,7920,7920000,7659.574468085107,7659574.468085106,1.055621585227249,16250.662626262627,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1044,7920,7920000,7586.206896551724,7586206.8965517245,1.4034289621213258,17169.583964646463,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1052,7920,7920000,7528.51711026616,7528517.110266159,1.5758366813128315,18096.13888888889,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1044,7920,7920000,7586.206896551724,7586206.8965517245,1.513518197222328,19033.382954545454,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1055,7920,7920000,7507.109004739336,7507109.004739337,2.5863108546716824,19966.1125,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1048,7920,7920000,7557.251908396946,7557251.908396946,1.5100829955807626,20906.721590909092,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1048,7920,7920000,7557.251908396946,7557251.908396946,1.5531964434344159,21833.292045454546,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1053,7920,7920000,7521.3675213675215,7521367.521367521,1.6879720411615051,22772.67967171717,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1052,7920,7920000,7528.51711026616,7528517.110266159,1.7241163304292306,23699.497853535355,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1046,7920,7920000,7571.7017208413,7571701.7208413,1.5364093007576318,24641.577651515152,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1047,7920,7920000,7564.469914040114,7564469.914040115,1.5037645604797953,25571.299873737375,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1048,7920,7920000,7557.251908396946,7557251.908396946,1.4139664547978454,26487.759343434343,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1043,7920,7920000,7593.480345158197,7593480.345158198,1.5827828183079589,27425.178156565657,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1045,7920,7920000,7578.9473684210525,7578947.368421053,1.4035583219696126,28364.80707070707,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1031,7920,7920000,7681.862269641125,7681862.269641126,1.041746228914232,29289.39318181818,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1055,7920,7920000,7507.109004739336,7507109.004739337,1.4368254945706915,30198.53914141414,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1050,7920,7920000,7542.857142857143,7542857.142857143,1.4528849858586208,31141.181565656567,1,1000,100,1000,1000
dc25eb97-8318-4ec2-ab91-f5130ce295d7,1043,7920,7920000,7593.480345158197,7593480.345158198,1.4882198045454778,32074.206565656565,1,1000,100,1000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1076,7920,7920000,7360.594795539034,7360594.795539034,3.5724352553029957,4976.674494949495,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1054,7920,7920000,7514.231499051233,7514231.499051234,2.2706144640151056,5909.310984848485,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1060,7920,7920000,7471.698113207547,7471698.113207547,2.2195830719694425,6843.41047979798,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1052,7920,7920000,7528.51711026616,7528517.110266159,1.7374572819446632,7778.746843434344,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.3921447645203995,8722.877146464647,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1047,7920,7920000,7564.469914040114,7564469.914040115,1.606380531818106,9626.639646464646,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1050,7920,7920000,7542.857142857143,7542857.142857143,1.6590253646465154,10551.599242424243,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1052,7920,7920000,7528.51711026616,7528517.110266159,1.6525594198231204,11498.316287878788,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1050,7920,7920000,7542.857142857143,7542857.142857143,1.7676314882576647,12446.021338383838,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1058,7920,7920000,7485.822306238185,7485822.306238186,1.5972799257576202,13389.821717171717,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1045,7920,7920000,7578.9473684210525,7578947.368421053,1.7047824443181347,14335.03547979798,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1052,7920,7920000,7528.51711026616,7528517.110266159,1.70278163068169,15274.447474747474,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1048,7920,7920000,7557.251908396946,7557251.908396946,1.462527718939334,16217.699873737374,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1047,7920,7920000,7564.469914040114,7564469.914040115,1.5485555664142145,17164.90568181818,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.471790243055515,18106.566666666666,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1047,7920,7920000,7564.469914040114,7564469.914040115,1.574450059722286,19039.796717171717,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1056,7920,7920000,7500.0,7500000.0,2.840148273863781,19982.138762626262,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1050,7920,7920000,7542.857142857143,7542857.142857143,1.5264825497475016,20925.413636363635,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1051,7920,7920000,7535.680304471932,7535680.304471931,1.6698381835857796,21863.696464646466,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.5325311003787883,22784.19532828283,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1051,7920,7920000,7535.680304471932,7535680.304471931,1.8921935027778043,23720.720328282827,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1052,7920,7920000,7528.51711026616,7528517.110266159,1.3974633249999189,24666.03585858586,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.558929995833233,25612.767803030303,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1045,7920,7920000,7578.9473684210525,7578947.368421053,1.3521847213384601,26527.256313131315,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.5254543760100887,27463.00404040404,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1048,7920,7920000,7557.251908396946,7557251.908396946,1.4846871606060505,28404.932575757575,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1052,7920,7920000,7528.51711026616,7528517.110266159,1.407751758711944,29337.259343434343,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1053,7920,7920000,7521.3675213675215,7521367.521367521,1.291405190530273,30272.447727272727,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1046,7920,7920000,7571.7017208413,7571701.7208413,1.4302738602274716,31206.941414141413,1,1000,100,2000,1000
bf6d3b46-03f8-4da8-9cb0-b4ed84baf13f,1047,7920,7920000,7564.469914040114,7564469.914040115,1.431465716540503,32141.85820707071,1,1000,100,2000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1088,7920,7920000,7279.411764705882,7279411.764705882,3.281650591414456,5034.63345959596,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1043,7920,7920000,7593.480345158197,7593480.345158198,1.683975127777765,5973.979419191919,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1059,7920,7920000,7478.753541076488,7478753.541076487,2.034835089772633,6896.650757575758,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1041,7920,7920000,7608.06916426513,7608069.16426513,1.3912233732322907,7826.621843434344,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1060,7920,7920000,7471.698113207547,7471698.113207547,2.0055331233584073,8758.08345959596,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1060,7920,7920000,7471.698113207547,7471698.113207547,1.824991094191979,9685.925631313132,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1049,7920,7920000,7550.047664442326,7550047.664442326,1.6517339888887208,10623.664015151515,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1054,7920,7920000,7514.231499051233,7514231.499051234,1.7605823578282989,11567.608964646464,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1059,7920,7920000,7478.753541076488,7478753.541076487,1.9588548626260782,12514.336742424242,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1065,7920,7920000,7436.619718309859,7436619.718309859,2.551276430302976,13468.564015151514,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1061,7920,7920000,7464.655984919887,7464655.984919887,1.6402269049244411,14405.048863636364,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1051,7920,7920000,7535.680304471932,7535680.304471931,1.5922834733586202,15332.010984848484,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1055,7920,7920000,7507.109004739336,7507109.004739337,1.706207806439351,16268.709090909091,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1043,7920,7920000,7593.480345158197,7593480.345158198,1.578085073105997,17203.43888888889,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1051,7920,7920000,7535.680304471932,7535680.304471931,1.649267735101069,18148.269318181818,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1054,7920,7920000,7514.231499051233,7514231.499051234,1.6594269551766845,19066.2273989899,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1049,7920,7920000,7550.047664442326,7550047.664442326,1.7196138095960578,20012.662626262627,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1055,7920,7920000,7507.109004739336,7507109.004739337,1.625909960984942,20948.831186868687,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1049,7920,7920000,7550.047664442326,7550047.664442326,1.5582898857324723,21881.48573232323,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1051,7920,7920000,7535.680304471932,7535680.304471931,1.5480759142674725,22800.2726010101,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1053,7920,7920000,7521.3675213675215,7521367.521367521,1.6756359036616377,23733.692803030302,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1060,7920,7920000,7471.698113207547,7471698.113207547,1.6510773488634956,24677.525631313132,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1053,7920,7920000,7521.3675213675215,7521367.521367521,1.593828752146451,25627.06792929293,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1047,7920,7920000,7564.469914040114,7564469.914040115,1.398072822853455,26558.713005050504,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1051,7920,7920000,7535.680304471932,7535680.304471931,1.53153257613627,27493.609974747476,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1048,7920,7920000,7557.251908396946,7557251.908396946,1.4449542900250987,28435.73042929293,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1047,7920,7920000,7564.469914040114,7564469.914040115,1.471508878282942,29378.43888888889,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1066,7920,7920000,7429.643527204503,7429643.527204502,2.7522888152778715,30325.275505050504,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1050,7920,7920000,7542.857142857143,7542857.142857143,1.6087954357322436,31249.785479797978,1,1000,100,4000,1000
17ab3100-2923-4b93-95e1-ee5a2ae8b062,1052,7920,7920000,7528.51711026616,7528517.110266159,1.5302384000002547,32181.23648989899,1,1000,100,4000,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1012,10,10000,9.881422924901186,9881.422924901186,0.37531210000000004,5708.3,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1012,10,10000,9.881422924901186,9881.422924901186,0.4454898,6720.3,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1009,10,10000,9.910802775024777,9910.802775024777,0.3829647,7731.7,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1011,10,10000,9.891196834817013,9891.196834817012,0.36753680000000005,8741.3,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1011,10,10000,9.891196834817013,9891.196834817012,0.45430000000000004,9753.1,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1013,10,10000,9.871668311944719,9871.668311944719,0.33817549999999996,10766.5,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1011,10,10000,9.891196834817013,9891.196834817012,0.34741619999999995,11776.9,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1008,10,10000,9.920634920634921,9920.63492063492,0.4138268,12786.2,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1008,10,10000,9.920634920634921,9920.63492063492,0.28207649999999995,13794.9,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1010,10,10000,9.900990099009901,9900.990099009901,0.42717230000000006,14803.8,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1011,10,10000,9.891196834817013,9891.196834817012,0.2791762,15814.4,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1009,10,10000,9.910802775024777,9910.802775024777,0.32534810000000003,16824.5,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1009,10,10000,9.910802775024777,9910.802775024777,0.31273239999999997,17834.1,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1010,10,10000,9.900990099009901,9900.990099009901,0.3154864,18842.4,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.2496734,19851.6,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1011,10,10000,9.891196834817013,9891.196834817012,0.26254720000000004,20862.7,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1006,10,10000,9.940357852882704,9940.357852882704,0.2807082,21870.7,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1008,10,10000,9.920634920634921,9920.63492063492,0.261731,22878.2,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1009,10,10000,9.910802775024777,9910.802775024777,0.2880053,23885.7,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.24357429999999997,24894.0,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1013,10,10000,9.871668311944719,9871.668311944719,0.3631891,25905.7,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.25229690000000005,26914.9,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1006,10,10000,9.940357852882704,9940.357852882704,0.17762619999999998,27920.8,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.2240167,28928.0,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.23976619999999998,29935.6,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1010,10,10000,9.900990099009901,9900.990099009901,0.21874979999999997,30945.2,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.2321051,31952.4,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.23133759999999998,32960.1,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1007,10,10000,9.930486593843098,9930.486593843098,0.23580610000000002,33967.8,1,1000,500,1,1000
a27cfeb0-1b51-4d5a-ac4d-149dce51b121,1008,10,10000,9.920634920634921,9920.63492063492,0.2989102,34975.8,1,1000,500,1,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1010,100,100000,99.00990099009901,99009.900990099,0.39836786000000024,5607.88,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1005,100,100000,99.50248756218906,99502.48756218905,0.19771626000000025,6614.14,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1004,100,100000,99.60159362549801,99601.593625498,0.1567923800000001,7617.46,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1010,100,100000,99.00990099009901,99009.900990099,0.39218409,8624.17,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,92,92000,91.26984126984127,91269.84126984127,0.16083569565217393,9653.217391304348,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.24496624999999994,10637.96,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1006,100,100000,99.40357852882704,99403.57852882704,0.23101194000000005,11643.27,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.2583929000000002,12648.82,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1005,100,100000,99.50248756218906,99502.48756218905,0.18717055,13652.83,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,100,100000,99.10802775024777,99108.02775024777,0.2953176,14657.77,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,100,100000,99.2063492063492,99206.3492063492,0.29958364999999976,15664.99,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,100,100000,99.10802775024777,99108.02775024777,0.3470509699999999,16672.44,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1010,92,92000,91.08910891089108,91089.10891089108,0.3802855978260869,17703.847826086956,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1010,100,100000,99.00990099009901,99009.900990099,0.3350765899999999,18688.57,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1015,100,100000,98.52216748768473,98522.16748768472,0.41963201000000017,19698.85,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,100,100000,99.10802775024777,99108.02775024777,0.4217329099999999,20711.8,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,100,100000,99.2063492063492,99206.3492063492,0.3529149599999997,21718.62,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,100,100000,99.10802775024777,99108.02775024777,0.35242184999999965,22726.91,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,100,100000,99.10802775024777,99108.02775024777,0.33996940999999964,23734.55,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,100,100000,99.2063492063492,99206.3492063492,0.2973429499999998,24741.85,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1009,92,92000,91.17938553022795,91179.38553022796,0.3599704782608697,25772.206521739132,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.2739873800000003,26756.15,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,100,100000,99.2063492063492,99206.3492063492,0.2670935300000001,27762.62,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.2895578299999998,28769.02,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1010,100,100000,99.00990099009901,99009.900990099,0.2788151999999996,29775.32,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,100,100000,99.2063492063492,99206.3492063492,0.2435055,30783.88,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.2822568799999998,31790.33,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.24604095000000012,32796.51,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1008,92,92000,91.26984126984127,91269.84126984127,0.2944921847826084,33825.80434782609,1,1000,500,10,1000
408031f4-cb23-4fac-af2e-81dfcd3e627a,1007,100,100000,99.30486593843098,99304.86593843099,0.22910252999999992,34809.66,1,1000,500,10,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1023,250,250000,244.37927663734115,244379.27663734116,0.8589135759999993,5605.732,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1015,250,250000,246.30541871921181,246305.41871921183,0.7363235840000029,6621.176,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1014,242,242000,238.6587771203156,238658.7771203156,0.6076356859504123,7633.892561983471,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1012,250,250000,247.03557312252966,247035.57312252963,0.4827365279999992,8641.576,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1015,250,250000,246.30541871921181,246305.41871921183,0.6489273120000004,9652.032,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1017,242,242000,237.95476892822026,237954.76892822026,0.6130731446280995,10660.272727272728,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1012,250,250000,247.03557312252966,247035.57312252963,0.5437755800000008,11674.784,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1013,250,250000,246.79170779861798,246791.70779861798,0.5305096239999985,12677.26,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1012,242,242000,239.1304347826087,239130.4347826087,0.522274772727273,13665.962809917355,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1010,250,250000,247.52475247524754,247524.75247524751,0.3846097960000007,14677.592,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1012,250,250000,247.03557312252966,247035.57312252963,0.2829649679999996,15682.112,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1010,250,250000,247.52475247524754,247524.75247524751,0.3440459320000009,16686.14,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1010,242,242000,239.6039603960396,239603.9603960396,0.4013891570247943,17709.23140495868,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1010,250,250000,247.52475247524754,247524.75247524751,0.345725851999999,18700.452,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,250,250000,247.7700693756194,247770.06937561944,0.3681603720000006,19707.176,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1012,242,242000,239.1304347826087,239130.4347826087,0.3611913842975203,20723.880165289258,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,250,250000,247.7700693756194,247770.06937561944,0.3120384559999988,21722.176,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,250,250000,247.7700693756194,247770.06937561944,0.3127879719999996,22727.792,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1010,242,242000,239.6039603960396,239603.9603960396,0.3898060950413227,23734.95041322314,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,250,250000,247.7700693756194,247770.06937561944,0.3663637999999999,24738.996,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1014,250,250000,246.5483234714004,246548.3234714004,0.3654658600000005,25748.756,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,242,242000,239.8414271555996,239841.4271555996,0.3110218677685949,26751.380165289258,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1008,250,250000,248.015873015873,248015.87301587302,0.2726744680000007,27761.188,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1007,250,250000,248.26216484607747,248262.16484607744,0.28081837599999965,28765.212,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1009,242,242000,239.8414271555996,239841.4271555996,0.3292319338842981,29757.9173553719,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1011,250,250000,247.27992087042531,247279.92087042533,0.24676101600000042,30776.668,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1008,250,250000,248.015873015873,248015.87301587302,0.28851074800000065,31782.312,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1008,250,250000,248.015873015873,248015.87301587302,0.3026075920000003,32787.404,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1008,242,242000,240.0793650793651,240079.3650793651,0.29547921487603324,33808.13223140496,1,1000,500,25,1000
89304b1d-fbcb-4c64-bac5-714ead607d83,1007,250,250000,248.26216484607747,248262.16484607744,0.21414158000000005,34797.54,1,1000,500,25,1000
6f931760-a654-4d5d-8760-ea3953a61859,1019,492,492000,482.8263002944063,482826.3002944063,0.8106707703252036,5491.764227642277,1,1000,500,50,1000
6f931760-a654-4d5d-8760-ea3953a61859,1017,500,500000,491.6420845624385,491642.08456243854,0.6271010359999973,6502.794,1,1000,500,50,1000
6f931760-a654-4d5d-8760-ea3953a61859,1018,492,492000,483.30058939096267,483300.5893909627,0.6992478658536591,7516.59756097561,1,1000,500,50,1000
6f931760-a654-4d5d-8760-ea3953a61859,1017,492,492000,483.77581120943955,483775.81120943953,0.7937523150406502,8515.774390243903,1,1000,500,50,1000
